Radio,Cell,Lon,Lat,Nearest_Distance,RSCP,Traffic,Ecno,Area coverage,Predict
2,470,36.844437,-1.266586,4.837243014,-60,2070000,-3,4.837243014,1
3,72277458,36.845496,-1.245281,4.841728853,-60,2070000,-3,4.841728853,1
3,98486413,36.826845,-1.328538,4.842015489,-60,2070000,-3,4.842015489,1
2,8822,39.399337,-3.841326,4.842823611,-60,2070000,-3,4.842823611,1
3,423435,36.6679,-1.347885,4.846979657,-60,2070000,-3,4.846979657,1
3,72472334,36.666183,-1.228752,4.847206312,-60,2070000,-3,4.847206312,1
3,118016442,36.806509,-1.29545,4.847638027,-60,2070000,-3,4.847638027,1
3,34525762,36.24595642,-0.256118774,4.848263707,-60,2070000,-3,4.848263707,1
3,65579606,36.783292,-1.264286,4.849476007,-60,2070000,-3,4.849476007,1
2,3332,36.906509,-1.290207,4.850093511,-60,2070000,-3,4.850093511,1
3,403449,36.849268,-1.258559,4.850377223,-60,2070000,-3,4.850377223,1
3,404282,36.856194,-1.254299,4.854497534,-60,2070000,-3,4.854497534,1
2,44977,36.817892,-1.268961,4.855247505,-60,2070000,-3,4.855247505,1
2,3430,36.794622,-1.28905,4.856654985,-60,2070000,-3,4.856654985,1
2,14607,39.70253,-4.043427,4.857438692,-60,2070000,-3,4.857438692,1
2,54988,36.824417,-1.261597,4.858152239,-60,2070000,-3,4.858152239,1
2,11509,36.7733,-1.397873,4.859561624,-60,2070000,-3,4.859561624,1
2,1406,36.781998,-1.331863,4.859684156,-60,2070000,-3,4.859684156,1
3,33539746,36.799434,-1.300132,4.860079744,-60,2070000,-3,4.860079744,1
3,72207562,36.851578,-1.27121,4.86269228,-60,2070000,-3,4.86269228,1
3,65586090,36.820882,-1.249695,4.862731573,-60,2070000,-3,4.862731573,1
2,4585,36.759481,-1.294584,4.867872098,-60,2070000,-3,4.867872098,1
3,33605712,36.882095,-1.328842,4.868139822,-60,2070000,-3,4.868139822,1
2,416,36.807327,-1.270828,4.868361661,-60,2070000,-3,4.868361661,1
3,276227,36.817932,-1.250381,4.870067419,-60,2070000,-3,4.870067419,1
3,65565144,36.776341,-1.294033,4.871209103,-60,2070000,-3,4.871209103,1
2,5170,36.893635,-1.325054,4.871592979,-60,2070000,-3,4.871592979,1
3,65578672,36.779679,-1.281762,4.872454195,-60,2070000,-3,4.872454195,1
3,471565,36.795731,-1.262398,4.872490714,-60,2070000,-3,4.872490714,1
2,14904,36.831849,-1.291882,4.872990736,-60,2070000,-3,4.872990736,1
2,9182,39.536362,-4.187851,4.873482879,-60,2070000,-3,4.873482879,1
2,12955,36.923207,-1.229888,4.873773877,-60,2070000,-3,4.873773877,1
3,65562384,36.805569,-1.258673,4.873943685,-60,2070000,-3,4.873943685,1
3,196862738,39.69429016,-4.053268433,4.874256616,-60,2070000,-3,4.874256616,1
3,196666134,39.692917,-4.050522,4.874304222,-60,2070000,-3,4.874304222,1
2,43,39.631462,-4.041252,4.874311198,-60,2070000,-3,4.874311198,1
3,196839640,39.63386536,-4.028549194,4.874421814,-60,2070000,-3,4.874421814,1
3,196839642,39.633865,-4.026489,4.874510691,-60,2070000,-3,4.874510691,1
2,9552,35.289597,0.533867,4.876147063,-60,2070000,-3,4.876147063,1
2,12675,36.727707,-1.399246,4.877498963,-60,2070000,-3,4.877498963,1
3,196853310,38.53248596,-3.405075073,4.877868759,-60,2070000,-3,4.877868759,1
3,174184,39.92637634,-3.38722229,4.877960066,-60,2070000,-3,4.877960066,1
2,12931,39.701706,-4.041458,4.878193673,-60,2070000,-3,4.878193673,1
3,469701,36.814499,-1.272978,4.879586336,-60,2070000,-3,4.879586336,1
2,15490,36.932602,-1.216049,4.880357876,-60,2070000,-3,4.880357876,1
2,6340,34.42543,-0.069809,4.881458848,-60,2070000,-3,4.881458848,1
3,72272967,36.809031,-1.21699,4.882580377,-60,2070000,-3,4.882580377,1
3,72245366,36.802038,-1.216558,4.882802797,-60,2070000,-3,4.882802797,1
3,196657382,37.43934631,-2.064743042,4.883324091,-60,2070000,-3,4.883324091,1
2,13455,37.37068176,-1.718673706,4.884298386,-60,2070000,-3,4.884298386,1
2,3021,37.36656189,-1.717300415,4.884300786,-60,2070000,-3,4.884300786,1
2,10210,40.73249817,-2.380599976,4.884668133,-60,2070000,-3,4.884668133,1
3,33523131,37.006759,-1.460953,4.884878206,-60,2070000,-3,4.884878206,1
2,15375,37.00126648,-1.452255249,4.884925936,-60,2070000,-3,4.884925936,1
2,13056,36.730728,-1.314468,4.885175174,-60,2070000,-3,4.885175174,1
3,98491741,36.832352,-1.304283,4.88519502,-60,2070000,-3,4.88519502,1
3,72460630,36.73622131,-1.316299438,4.88520716,-60,2070000,-3,4.88520716,1
2,21429,36.616745,-1.313552856,4.885211424,-60,2070000,-3,4.885211424,1
3,34114266,36.69914246,-1.298446655,4.885240788,-60,2070000,-3,4.885240788,1
3,209759,36.94221497,-1.295700073,4.88524609,-60,2070000,-3,4.88524609,1
2,4621,36.91749573,-1.281967163,4.885272433,-60,2070000,-3,4.885272433,1
3,72115780,36.879044,-1.257019,4.885285112,-60,2070000,-3,4.885285112,1
3,471297,36.852493,-1.301651,4.885311292,-60,2070000,-3,4.885311292,1
3,98478941,36.822739,-1.300997,4.885312857,-60,2070000,-3,4.885312857,1
3,207009,36.72660828,-1.259994507,4.885313999,-60,2070000,-3,4.885313999,1
2,21486,36.771927,-1.238708,4.885319121,-60,2070000,-3,4.885319121,1
3,72246572,36.881104,-1.229095,4.885336776,-60,2070000,-3,4.885336776,1
2,3411,36.918182,-1.281281,4.885350447,-60,2070000,-3,4.885350447,1
3,72241181,36.816559,-1.215363,4.885361755,-60,2070000,-3,4.885361755,1
2,2961,36.838531,-1.269264,4.885373257,-60,2070000,-3,4.885373257,1
2,16521,36.938095,-1.209457,4.885375017,-60,2070000,-3,4.885375017,1
3,413363,36.72935486,-1.18309021,4.885453823,-60,2070000,-3,4.885453823,1
3,72464992,36.77467346,-1.176223755,4.885465878,-60,2070000,-3,4.885465878,1
4,2872837,36.64421082,-1.128158569,4.885548307,-60,2070000,-3,4.885548307,1
2,10602,35.99876404,-1.111679077,4.885575777,-60,2070000,-3,4.885575777,1
3,98479842,36.875572,-1.324873,4.88559959,-60,2070000,-3,4.88559959,1
2,14532,36.12236023,-1.093826294,4.88560508,-60,2070000,-3,4.88560508,1
2,7790,36.97792053,-1.085586548,4.885618443,-60,2070000,-3,4.885618443,1
3,262380952,37.04109192,-1.082839966,4.885622876,-60,2070000,-3,4.885622876,1
3,262385098,37.04246521,-1.081466675,4.88562509,-60,2070000,-3,4.88562509,1
3,262388472,37.01774597,-1.025161743,4.885713363,-60,2070000,-3,4.885713363,1
3,262371752,37.067734,-1.024887,4.88577522,-60,2070000,-3,4.88577522,1
3,33598856,36.5851593,-0.982589722,4.885776975,-60,2070000,-3,4.885776975,1
3,33598852,36.5851593,-0.981216431,4.885778981,-60,2070000,-3,4.885778981,1
2,11146,34.9646759,0.974349976,4.885790085,-60,2070000,-3,4.885790085,1
2,2850,37.045898,-0.988083,4.88584563,-60,2070000,-3,4.88584563,1
2,14665,34.71885681,-0.864486694,4.885939323,-60,2070000,-3,4.885939323,1
2,386,37.12532,-0.936508,4.885948844,-60,2070000,-3,4.885948844,1
3,131122732,36.33796692,-0.827407837,4.88598601,-60,2070000,-3,4.88598601,1
3,98337575,37.04521179,-1.45362854,4.886037993,-60,2070000,-3,4.886037993,1
3,131124995,36.4478302,-0.766983032,4.886057711,-60,2070000,-3,4.886057711,1
3,137746061,34.68452454,0.753250122,4.886073249,-60,2070000,-3,4.886073249,1
3,262332576,37.27180481,-0.729904175,4.886099018,-60,2070000,-3,4.886099018,1
3,262324062,37.02461243,-0.717544556,4.886112333,-60,2070000,-3,4.886112333,1
3,137732307,34.71199036,0.717544556,4.886112333,-60,2070000,-3,4.886112333,1
3,131125005,36.39564514,-0.677719116,4.886153686,-60,2070000,-3,4.886153686,1
2,25110,35.16517639,-0.639266968,4.886191377,-60,2070000,-3,4.886191377,1
3,150847720,35.30799866,0.585708618,4.886240204,-60,2070000,-3,4.886240204,1
2,10235,35.299759,0.514297,4.886308674,-60,2070000,-3,4.886308674,1
2,8380,35.25306702,0.457992554,4.886339409,-60,2070000,-3,4.886339409,1
2,4691,35.18989563,0.386581421,4.886384298,-60,2070000,-3,4.886384298,1
2,14106,35.35743713,-0.210800171,4.886463561,-60,2070000,-3,4.886463561,1
2,12266,35.41923523,-0.206680298,4.886463729,-60,2070000,-3,4.886463729,1
2,14431,35.80513,-0.208053589,4.886464417,-60,2070000,-3,4.886464417,1
3,137736657,34.90013123,-0.16960144,4.886474113,-60,2070000,-3,4.886474113,1
2,5135,34.52110291,0.14213562,4.886480486,-60,2070000,-3,4.886480486,1
2,126,34.764175,-0.096474,4.886544336,-60,2070000,-3,4.886544336,1
3,196666581,39.633408,-4.01619,4.887106457,-60,2070000,-3,4.887106457,1
2,2711,36.791702,-1.258713,4.890395671,-60,2070000,-3,4.890395671,1
2,2897,36.851817,-1.326629,4.891821177,-60,2070000,-3,4.891821177,1
3,65576204,36.774049,-1.273103,4.892263293,-60,2070000,-3,4.892263293,1
2,3538,36.80069,-1.32164,4.893610143,-60,2070000,-3,4.893610143,1
3,196853524,39.634781,-4.040451,4.894625077,-60,2070000,-3,4.894625077,1
2,241,36.779855,-1.303565,4.898092114,-60,2070000,-3,4.898092114,1
3,98459716,36.867815,-1.331163,4.899927306,-60,2070000,-3,4.899927306,1
2,10986,39.686508,-3.996506,4.90004722,-60,2070000,-3,4.90004722,1
3,137665742,34.774476,-0.079382,4.901938241,-60,2070000,-3,4.901938241,1
2,4936,36.80469,-1.297662,4.904219254,-60,2070000,-3,4.904219254,1
4,5467910,36.120235,-0.292345,4.904638192,-60,2070000,-3,4.904638192,1
4,2648834,36.872378,-1.328492,4.907491799,-60,2070000,-3,4.907491799,1
3,19756919,36.818848,-1.321335,4.910618569,-60,2070000,-3,4.910618569,1
3,98479244,36.823196,-1.301804,4.910658848,-60,2070000,-3,4.910658848,1
3,32950204,36.855927,-1.255646,4.910859075,-60,2070000,-3,4.910859075,1
3,78700186,36.907883,-1.28849,4.913795363,-60,2070000,-3,4.913795363,1
2,6811,36.803727,-1.273856,4.915269184,-60,2070000,-3,4.915269184,1
3,33591904,36.914062,-1.227722,4.915355544,-60,2070000,-3,4.915355544,1
3,34119235,36.740891,-1.306137,4.915650914,-60,2070000,-3,4.915650914,1
3,34194941,36.810379,-1.266098,4.915843941,-60,2070000,-3,4.915843941,1
3,65623378,36.807344,-1.273543,4.917381581,-60,2070000,-3,4.917381581,1
3,65562200,36.804477,-1.264817,4.918954439,-60,2070000,-3,4.918954439,1
3,262381070,37.102341,-1.053726,4.920312907,-60,2070000,-3,4.920312907,1
4,2871046,36.924166,-1.33376,4.920598813,-60,2070000,-3,4.920598813,1
2,2135,36.819992,-1.285075,4.920916636,-60,2070000,-3,4.920916636,1
2,3756,36.790695,-1.264834,4.921622325,-60,2070000,-3,4.921622325,1
2,16646,36.581824,-0.934721,4.922215102,-60,2070000,-3,4.922215102,1
3,137668422,34.747696,-0.123302,4.922595976,-60,2070000,-3,4.922595976,1
3,34123014,36.749611,-1.303253,4.92343818,-60,2070000,-3,4.92343818,1
2,6462,36.787907,-1.2555,4.923531059,-60,2070000,-3,4.923531059,1
2,10044,36.328697,-0.822601,4.924684593,-60,2070000,-3,4.924684593,1
3,171373,39.634323,-4.017563,4.925255291,-60,2070000,-3,4.925255291,1
3,33678870,39.678909,-4.040359,4.927557488,-60,2070000,-3,4.927557488,1
3,131128725,36.14570618,-0.284957886,4.927785916,-60,2070000,-3,4.927785916,1
2,3262,36.945038,-0.387955,4.928824523,-60,2070000,-3,4.928824523,1
3,65586554,36.832087,-1.255229,4.929755842,-60,2070000,-3,4.929755842,1
3,65570430,36.785816,-1.284519,4.933368403,-60,2070000,-3,4.933368403,1
3,262523691,37.41325378,-2.045516968,4.934332644,-60,2070000,-3,4.934332644,1
2,4881,36.884779,-1.294408,4.935239117,-60,2070000,-3,4.935239117,1
2,25505,39.02687,3.492279,4.936152273,-60,2070000,-3,4.936152273,1
2,3050,36.852951,-1.27327,4.936169211,-60,2070000,-3,4.936169211,1
3,131125456,36.113663,-0.287704,4.937326081,-60,2070000,-3,4.937326081,1
2,271,39.751282,-3.966064,4.938126555,-60,2070000,-3,4.938126555,1
3,98479844,36.87252,-1.321449,4.939521404,-60,2070000,-3,4.939521404,1
2,24986,36.826603,-1.292123,4.940801894,-60,2070000,-3,4.940801894,1
4,2656005,36.793366,-1.264081,4.941412438,-60,2070000,-3,4.941412438,1
3,470641,36.825681,-1.256071,4.945207352,-60,2070000,-3,4.945207352,1
2,19640,36.742813,-1.32811,4.946289124,-60,2070000,-3,4.946289124,1
2,2716,36.783463,-1.254776,4.94632068,-60,2070000,-3,4.94632068,1
2,1561,36.723747,-1.343307,4.948815316,-60,2070000,-3,4.948815316,1
2,9634,36.807829,-1.315711,4.950538119,-60,2070000,-3,4.950538119,1
3,33610526,36.872373,-1.247635,4.950780887,-60,2070000,-3,4.950780887,1
3,65561071,36.778273,-1.287232,4.951594527,-60,2070000,-3,4.951594527,1
3,371292,36.101172,-0.230811,4.95192669,-60,2070000,-3,4.95192669,1
2,3466,39.726563,-4.00177,4.952529121,-60,2070000,-3,4.952529121,1
3,33089930,34.101288,0.464172,4.955016908,-60,2070000,-3,4.955016908,1
3,196900970,40.12275696,-3.216934204,4.955027173,-60,2070000,-3,4.955027173,1
3,98486856,36.851171,-1.312739,4.960993724,-60,2070000,-3,4.960993724,1
2,3001,37.19696,-1.520233,4.961105136,-60,2070000,-3,4.961105136,1
2,13064,36.709442,-1.348572,4.96147734,-60,2070000,-3,4.96147734,1
2,2976,36.838989,-1.265717,4.961641057,-60,2070000,-3,4.961641057,1
3,72134174,36.88797,-1.241455,4.961687033,-60,2070000,-3,4.961687033,1
3,72472330,36.662064,-1.219482,4.961727904,-60,2070000,-3,4.961727904,1
3,33599764,36.882477,-1.157684,4.961838938,-60,2070000,-3,4.961838938,1
2,10382,35.851135,-1.091995,4.961950635,-60,2070000,-3,4.961950635,1
2,5171,34.896011,0.602875,4.962577237,-60,2070000,-3,4.962577237,1
2,16241,35.201569,-0.468292,4.962686203,-60,2070000,-3,4.962686203,1
3,369056,35.30662537,0.52116394,4.9626878,-60,2070000,-3,4.9626878,1
3,19786449,36.074982,-0.284958,4.962790587,-60,2070000,-3,4.962790587,1
2,4206,36.832901,-1.304764,4.964122696,-60,2070000,-3,4.964122696,1
2,12384,39.61821,-4.034317,4.965750427,-60,2070000,-3,4.965750427,1
2,13561,36.716256,-1.323377,4.967420276,-60,2070000,-3,4.967420276,1
2,26115,37.097122,-1.068832,4.969554213,-60,2070000,-3,4.969554213,1
2,3216,34.775505,-0.084457,4.970519016,-60,2070000,-3,4.970519016,1
3,117989066,36.791153,-1.29727,4.972474242,-60,2070000,-3,4.972474242,1
3,98481342,36.82964,-1.322638,4.973758304,-60,2070000,-3,4.973758304,1
3,118072401,36.821083,-1.294047,4.973814826,-60,2070000,-3,4.973814826,1
3,98478537,36.84993,-1.314377,4.976775863,-60,2070000,-3,4.976775863,1
3,34129515,36.755447,-1.300919,4.976913712,-60,2070000,-3,4.976913712,1
3,98459851,36.874433,-1.322659,4.97942784,-60,2070000,-3,4.97942784,1
2,62032,37.047501,-1.0746,4.980100708,-60,2070000,-3,4.980100708,1
2,24674,39.722443,-4.014816,4.981270598,-60,2070000,-3,4.981270598,1
3,444447,36.935349,-1.236191,4.983708553,-60,2070000,-3,4.983708553,1
2,39511,36.834464,-1.288675,4.986498318,-60,2070000,-3,4.986498318,1
3,98357575,37.045898,-1.457748,4.986654711,-60,2070000,-3,4.986654711,1
3,98460168,36.850204,-1.319962,4.986991927,-60,2070000,-3,4.986991927,1
3,34129776,36.738968,-1.303024,4.98702568,-60,2070000,-3,4.98702568,1
3,72274567,36.835098,-1.21788,4.98718874,-60,2070000,-3,4.98718874,1
3,33611186,36.951141,-1.189957,4.98723982,-60,2070000,-3,4.98723982,1
3,131124564,36.121902,-0.29274,4.988250494,-60,2070000,-3,4.988250494,1
2,35234,36.549454,-0.9478,4.988411733,-60,2070000,-3,4.988411733,1
3,14616,39.630089,-4.01207,4.98873606,-60,2070000,-3,4.98873606,1
3,65587435,36.790662,-1.265978,4.989766262,-60,2070000,-3,4.989766262,1
2,11462,36.790679,-1.195308,4.991788231,-60,2070000,-3,4.991788231,1
3,65577910,36.783389,-1.288776,4.991945107,-60,2070000,-3,4.991945107,1
2,2646,36.751465,-1.286636,4.99206043,-60,2070000,-3,4.99206043,1
3,19756587,36.775085,-1.31369,4.992118288,-60,2070000,-3,4.992118288,1
3,471568,36.793625,-1.263702,4.992549802,-60,2070000,-3,4.992549802,1
2,720,34.753464,0.281799,4.993376055,-60,2070000,-3,4.993376055,1
2,13746,35.970664,-0.25464,4.994067171,-60,2070000,-3,4.994067171,1
4,2673665,36.780687,-1.329763,4.995309607,-60,2070000,-3,4.995309607,1
3,72265977,36.813812,-1.224632,4.995626917,-60,2070000,-3,4.995626917,1
2,3776,36.862564,-1.285812,4.997398062,-60,2070000,-3,4.997398062,1
3,72206950,36.839836,-1.289108,4.999726095,-60,2070000,-3,4.999726095,1
3,150888386,34.76554871,0.613174438,5.00073769,-60,2070000,-3,5.00073769,1
2,11170,37.063065,-0.466596,5.00093769,-60,2070000,-3,5.00093769,1
2,9114,39.690628,-4.03244,5.00137253,-60,2070000,-3,5.00137253,1
3,33678288,39.742813,-3.984146,5.001728025,-60,2070000,-3,5.001728025,1
2,4367,36.821365,-1.281379,5.003966197,-60,2070000,-3,5.003966197,1
2,5200,36.775199,-1.292226,5.006389965,-60,2070000,-3,5.006389965,1
3,98455522,36.877327,-1.330976,5.007201764,-60,2070000,-3,5.007201764,1
2,1027,36.829605,-1.287735,5.007399303,-60,2070000,-3,5.007399303,1
3,72122612,36.939468,-1.250931,5.007470574,-60,2070000,-3,5.007470574,1
2,282,36.789871,-1.283249,5.007852805,-60,2070000,-3,5.007852805,1
3,157340940,34.662552,-0.754623,5.008229865,-60,2070000,-3,5.008229865,1
2,1046,36.87767,-1.329174,5.009651099,-60,2070000,-3,5.009651099,1
3,578200,36.968306,-1.356126,5.009818145,-60,2070000,-3,5.009818145,1
3,629863,39.645723,-4.049463,5.012034518,-60,2070000,-3,5.012034518,1
3,19761878,36.741486,-1.272583,5.012431433,-60,2070000,-3,5.012431433,1
3,72460336,36.723404,-1.320419,5.012447887,-60,2070000,-3,5.012447887,1
2,29820,36.704178,-1.302567,5.012483642,-60,2070000,-3,5.012483642,1
3,72272266,36.839447,-1.26297,5.012561212,-60,2070000,-3,5.012561212,1
2,13010,36.94725,-1.249466,5.012587119,-60,2070000,-3,5.012587119,1
3,262389034,36.985474,-1.179657,5.012723794,-60,2070000,-3,5.012723794,1
2,12370,35.031738,0.983505,5.013187764,-60,2070000,-3,5.013187764,1
2,524,36.789017,-1.314163,5.013572747,-60,2070000,-3,5.013572747,1
3,33606307,36.837845,-1.254585,5.013911509,-60,2070000,-3,5.013911509,1
3,98485838,36.833725,-1.317158,5.01712343,-60,2070000,-3,5.01712343,1
3,78695746,36.876125,-1.291237,5.018843,-60,2070000,-3,5.018843,1
2,10761,36.860897,-1.272256,5.01921421,-60,2070000,-3,5.01921421,1
4,2833152,36.79022,-1.327902,5.022771155,-60,2070000,-3,5.022771155,1
2,12404,36.949081,-1.270981,5.022773128,-60,2070000,-3,5.022773128,1
2,1902,36.9039,-1.19133,5.02281202,-60,2070000,-3,5.02281202,1
2,1944,36.796896,-1.326287,5.023997201,-60,2070000,-3,5.023997201,1
3,78685651,36.869226,-1.286103,5.024077567,-60,2070000,-3,5.024077567,1
2,10895,39.47868347,-4.382858276,5.024463184,-60,2070000,-3,5.024463184,1
3,33739048,36.110785,-0.290059,5.024506138,-60,2070000,-3,5.024506138,1
2,2046,36.889,-1.241913,5.025274732,-60,2070000,-3,5.025274732,1
2,11146,34.972,0.97847,5.02572252,-60,2070000,-3,5.02572252,1
2,10904,39.56932068,-4.017562866,5.026815182,-60,2070000,-3,5.026815182,1
2,8805,39.18754578,-3.770370483,5.028291598,-60,2070000,-3,5.028291598,1
2,39701,36.761026,-1.270723,5.028443548,-60,2070000,-3,5.028443548,1
3,8208,40.13648987,-3.009567261,5.032747319,-60,2070000,-3,5.032747319,1
3,65576466,36.780167,-1.249557,5.034598304,-60,2070000,-3,5.034598304,1
2,29409,36.799503,-1.260654,5.035911418,-60,2070000,-3,5.035911418,1
3,262523222,37.43797302,-2.063369751,5.03593218,-60,2070000,-3,5.03593218,1
2,5435,36.811478,-1.298721,5.036503436,-60,2070000,-3,5.036503436,1
2,6573,35.20088196,-1.573104858,5.037299186,-60,2070000,-3,5.037299186,1
2,4091,37.13722229,-1.538772583,5.037381177,-60,2070000,-3,5.037381177,1
3,262515994,37.26081848,-1.537399292,5.037384418,-60,2070000,-3,5.037384418,1
2,30440,35.39039612,-1.465988159,5.037549013,-60,2070000,-3,5.037549013,1
3,72461410,36.723862,-1.377411,5.037675601,-60,2070000,-3,5.037675601,1
3,34121355,36.67854309,-1.40007019,5.037694,-60,2070000,-3,5.037694,1
2,1602,36.72386169,-1.375350952,5.037747763,-60,2070000,-3,5.037747763,1
3,34133731,36.714249,-1.323166,5.037788023,-60,2070000,-3,5.037788023,1
3,98479914,36.84333801,-1.341018677,5.037819334,-60,2070000,-3,5.037819334,1
3,72460840,36.73072815,-1.313552856,5.037874176,-60,2070000,-3,5.037874176,1
3,469344,36.81633,-1.316757,5.037912174,-60,2070000,-3,5.037912174,1
3,72473744,36.68952942,-1.2915802,5.037918105,-60,2070000,-3,5.037918105,1
2,21,36.67717,-1.243515,5.037944919,-60,2070000,-3,5.037944919,1
2,3486,36.91474915,-1.272354126,5.037955937,-60,2070000,-3,5.037955937,1
3,78687820,36.94908142,-1.269607544,5.037961295,-60,2070000,-3,5.037961295,1
2,2580,36.736496,-1.291443,5.037962844,-60,2070000,-3,5.037962844,1
3,72449831,36.67579651,-1.265487671,5.037969311,-60,2070000,-3,5.037969311,1
3,33775236,37.20108,-1.28334,5.037978856,-60,2070000,-3,5.037978856,1
2,15331,36.99646,-1.273727,5.037997723,-60,2070000,-3,5.037997723,1
2,6436,36.91337585,-1.246261597,5.038007484,-60,2070000,-3,5.038007484,1
3,65557924,36.791153,-1.259896,5.038024615,-60,2070000,-3,5.038024615,1
2,39935,36.94496155,-1.222915649,5.038050612,-60,2070000,-3,5.038050612,1
3,72143435,36.92710876,-1.217422485,5.038062012,-60,2070000,-3,5.038062012,1
3,475802,36.65245056,-1.19682312,5.038100178,-60,2070000,-3,5.038100178,1
3,72145406,36.93946838,-1.185836792,5.038120269,-60,2070000,-3,5.038120269,1
3,72471932,36.64009094,-1.159744263,5.038167239,-60,2070000,-3,5.038167239,1
3,72451206,36.77192688,-1.158370972,5.038168569,-60,2070000,-3,5.038168569,1
2,2071,36.86256409,-1.086959839,5.038291626,-60,2070000,-3,5.038291626,1
3,262383620,37.028046,-1.035461,5.038308806,-60,2070000,-3,5.038308806,1
2,33892,36.35856628,-1.043014526,5.038364574,-60,2070000,-3,5.038364574,1
2,1836,36.57691956,-1.022415161,5.038396117,-60,2070000,-3,5.038396117,1
2,12915,36.830978,-1.036835,5.038417797,-60,2070000,-3,5.038417797,1
3,150911368,34.96192932,1.004562378,5.038423889,-60,2070000,-3,5.038423889,1
3,19777480,35.007248,1.004562,5.038432784,-60,2070000,-3,5.038432784,1
3,262315723,37.10289001,-0.727157593,5.038793692,-60,2070000,-3,5.038793692,1
3,33808546,37.13996887,-0.699691772,5.038823769,-60,2070000,-3,5.038823769,1
3,72462941,36.622238,-1.023102,5.038956597,-60,2070000,-3,5.038956597,1
2,4343,36.87355042,-0.544509888,5.038970843,-60,2070000,-3,5.038970843,1
3,150846610,35.301132,0.520477,5.03898802,-60,2070000,-3,5.03898802,1
3,262189562,36.94084167,-0.519790649,5.038992149,-60,2070000,-3,5.038992149,1
3,150848771,35.29975891,0.471725464,5.039027614,-60,2070000,-3,5.039027614,1
2,8385,35.25169373,0.456619263,5.039038376,-60,2070000,-3,5.039038376,1
3,371285,36.10862732,-0.258865356,5.03914697,-60,2070000,-3,5.03914697,1
3,33722380,36.10862732,-0.257492065,5.039147513,-60,2070000,-3,5.039147513,1
3,368264,36.21025085,-0.257492065,5.039148626,-60,2070000,-3,5.039148626,1
2,15240,34.78614807,-0.084457397,5.039192929,-60,2070000,-3,5.039192929,1
2,231,34.7353363,-0.073471069,5.039195373,-60,2070000,-3,5.039195373,1
3,262186134,37.05345154,-0.008926392,5.039198342,-60,2070000,-3,5.039198342,1
2,8172,37.42012024,-1.722793579,5.039236591,-60,2070000,-3,5.039236591,1
3,32884016,36.803905,-1.258593,5.04291998,-60,2070000,-3,5.04291998,1
2,12044,36.105194,-0.322723,5.044169129,-60,2070000,-3,5.044169129,1
2,44997,36.693993,-1.294327,5.050630109,-60,2070000,-3,5.050630109,1
2,6021,36.913719,-1.243172,5.051187487,-60,2070000,-3,5.051187487,1
3,208899,36.837158,-1.310806,5.053153894,-60,2070000,-3,5.053153894,1
3,65586860,36.820679,-1.235275,5.053301928,-60,2070000,-3,5.053301928,1
3,33512582,36.789436,-1.322136,5.057021716,-60,2070000,-3,5.057021716,1
2,10694,35.172729,0.868607,5.05771159,-60,2070000,-3,5.05771159,1
3,34099048,36.787712,-1.293206,5.05963685,-60,2070000,-3,5.05963685,1
4,2658565,36.835294,-1.286479,5.059761379,-60,2070000,-3,5.059761379,1
2,16149,37.12348938,-1.04850769,5.060167686,-60,2070000,-3,5.060167686,1
3,98413781,36.843803,-1.323778,5.062020993,-60,2070000,-3,5.062020993,1
2,240,34.734306,-0.076218,5.062144557,-60,2070000,-3,5.062144557,1
2,9055,39.655053,-4.03777,5.063010733,-60,2070000,-3,5.063010733,1
2,2931,34.819946,-0.075942,5.064150944,-60,2070000,-3,5.064150944,1
3,98420878,36.830368,-1.324154,5.068022959,-60,2070000,-3,5.068022959,1
2,372,36.810654,-1.313278,5.068378604,-60,2070000,-3,5.068378604,1
3,150846670,35.30278,0.493698,5.069534318,-60,2070000,-3,5.069534318,1
3,2576902,36.825789,-1.254685,5.071722956,-60,2070000,-3,5.071722956,1
2,115,36.960526,-1.123123,5.075989042,-60,2070000,-3,5.075989042,1
3,34124436,36.735878,-1.307373,5.076061005,-60,2070000,-3,5.076061005,1
2,344,36.797333,-1.260338,5.076154392,-60,2070000,-3,5.076154392,1
3,72449836,36.705322,-1.259308,5.0761564,-60,2070000,-3,5.0761564,1
3,72450812,36.713749,-1.405439,5.076300922,-60,2070000,-3,5.076300922,1
2,14612,39.633179,-4.024734,5.077513352,-60,2070000,-3,5.077513352,1
2,14664,39.727936,-3.999023,5.081338374,-60,2070000,-3,5.081338374,1
3,469757,36.79233,-1.259798,5.081602678,-60,2070000,-3,5.081602678,1
2,15277,36.089401,-0.285988,5.082770905,-60,2070000,-3,5.082770905,1
2,2662,36.77564,-1.299108,5.083082845,-60,2070000,-3,5.083082845,1
3,65652937,36.805323,-1.286025,5.086553512,-60,2070000,-3,5.086553512,1
3,65657330,36.81514,-1.272263,5.086692019,-60,2070000,-3,5.086692019,1
2,773,36.904964,-1.359501,5.087411221,-60,2070000,-3,5.087411221,1
2,9670,39.660507,-4.036881,5.087645354,-60,2070000,-3,5.087645354,1
2,16504,36.728897,-1.337357,5.088672454,-60,2070000,-3,5.088672454,1
3,98475618,36.821823,-1.295242,5.088758401,-60,2070000,-3,5.088758401,1
2,17061,36.717911,-1.259079,5.088830006,-60,2070000,-3,5.088830006,1
3,72262498,36.835556,-1.25679,5.088834471,-60,2070000,-3,5.088834471,1
