Cell-ID,Longitude,Latitude,Nearest_Distance,Area-Coverage,Range,Technology,Predict
3259,46.19809309,9.021073222,320.147804,34,36843,2,0
2654,46.19850969,6.141914879,0.142591237,34,3487,2,1
9838,46.1985514,6.143196562,1.410291104,21,1000,2,1
6206,46.19860637,6.155879497,2.446832535,34,45197,2,1
2758,46.19878586,6.133875327,5.567088477,123,10786,2,1
4347,46.19887047,6.083809368,201.1287846,123,9642,2,0
5572,46.19890511,7.892603983,190.1972795,123,1888,2,0
7429,46.19904563,6.18211876,216.5505453,34,1000,2,0
11302,46.19908169,8.129604601,221.6668065,34,4171,2,0
6930,46.19918952,6.13610712,5.69515795,34,1000,2,1
11178,46.19920733,6.084889337,9.973527146,34,9489,2,1
7664,46.19938429,6.174583249,9.861764307,21,1527,2,1
7244,46.19943531,6.085894286,7.902280549,21,19326,2,1
10865,46.19943737,6.156961203,0.420804347,123,1000,2,1
575,46.19947528,6.153177006,1.247855285,123,1000,2,1
217,46.19954479,6.141954987,1.561679368,34,1253,2,1
8429,46.19956139,6.155999497,95.91364159,40,1000,2,0
10347,46.19957785,7.018571599,97.42939684,45002,1000,3,0
2359,46.19961251,6.142367983,2.389988924,45002,1000,3,1
339,46.1996685,6.163861598,1.423485104,45001,1000,3,1
4745,46.19969405,6.151059914,2.623393848,45001,1000,3,1
8181,46.19974494,6.174652607,2.887203175,45001,1000,3,1
5943,46.19975692,6.148687368,0.32270312,161,1000,2,1
10901,46.19976308,6.1515895,2.165257895,161,1000,2,1
7920,46.19981261,6.17106207,2.420775976,161,1000,2,1
8734,46.19994377,6.149291899,8.22952861,45000,1000,3,1
7125,46.19998233,6.07528198,9.575050957,161,1000,2,1
11481,46.19998245,6.161392482,10.51730894,161,1000,2,1
5579,46.19998757,6.066808051,10.88277341,161,1000,2,1
9665,46.20017256,6.164679011,0.207421199,161,1000,2,1
12221,46.20019361,6.166544277,2.025799889,161,1000,2,1
5022,46.20024761,6.1483259,2.224752642,161,1000,2,1
8892,46.20034089,6.128318434,3.843761402,160,1000,2,1
2461,46.20037722,6.162886191,3.403018962,160,1000,2,1
7765,46.20038686,6.132282108,1.89305239,34,1000,2,1
2715,46.20041177,6.149306719,0.165882394,31,1000,2,1
11367,46.2004577,6.147815602,1.339521538,21,1000,2,1
411,46.20067584,6.159860256,0.436847154,21,2500,2,1
12486,46.2007572,6.155932428,0.047749812,21,1000,2,1
7347,46.20078832,6.155504119,6.264378091,21,1000,2,1
11902,46.20079927,6.099167214,7.214141815,21,1000,2,1
8646,46.20088304,6.034288932,12.71746661,21,1000,2,1
275,46.20091719,6.148659852,1.791245067,21,1000,2,1
291,46.20104674,6.132551313,0.504184216,21,1000,2,1
12753,46.20108115,6.137085421,1.09774817,34,1000,2,1
6274,46.20112264,6.146957622,0.34724551,34,1000,2,1
6967,46.20113182,6.143834781,1.554593751,45001,1000,3,1
11806,46.20114144,6.129853987,9.602479923,45001,1000,3,1
3542,46.20115657,6.216211162,8.010532596,45001,1000,3,1
10527,46.20117167,6.144170714,0.653926489,45001,1000,3,1
8076,46.20127497,6.150050719,318.9019986,45001,1000,3,0
5428,46.20132111,9.018005293,179.9111056,45001,1000,3,0
12702,46.2014983,7.400025859,136.4688145,45000,1000,3,0
7410,46.20153176,6.172732326,3.066049952,45001,1000,3,1
5921,46.20157886,6.145158716,0.965283134,45001,1000,3,1
5352,46.20158809,6.153839711,0.233369076,104,1000,2,1
12765,46.20160297,6.155938397,1.847147853,45001,1000,3,1
12519,46.2016378,6.139326633,6.690712928,106,1000,2,1
9689,46.20169397,6.199497634,5.006756459,105,1000,2,1
11625,46.20174822,6.154470824,2.156902239,161,1000,2,1
1601,46.20177767,6.135073358,2.323824666,161,1000,2,1
9698,46.20182827,6.155971955,1.157272413,161,1000,2,1
3216,46.20193439,6.145564889,0.511452629,161,1000,2,1
8649,46.20194203,6.150164487,112.6315763,161,1000,2,0
4079,46.20194931,7.163084588,111.5107733,161,1000,2,0
9116,46.20198473,6.160244111,1.38177595,161,1000,2,1
2820,46.20201417,6.147817536,0.871926525,161,1000,2,1
8817,46.20209512,6.139976525,0.580538755,161,1000,2,1
10066,46.2021371,6.145197269,1.308378991,161,1000,2,1
12567,46.20219052,6.133430854,1.953340204,162,1000,2,1
6205,46.20235639,6.15099689,1.143815134,181,1000,2,1
1926,46.20242834,6.161283218,1.698623745,160,2090,2,1
3851,46.20244732,6.176559297,3.027087739,104,1000,2,1
12394,46.20245438,6.149336044,3.861263572,104,1000,2,1
3504,46.20245902,6.184061221,3.286502739,106,1000,2,1
11777,46.20249534,6.154505014,0.639934972,45001,1000,3,1
10787,46.20256465,6.148750353,0.851463468,103,1000,2,1
10028,46.20257996,6.156407733,83.28910546,45001,1000,3,0
6365,46.20258969,6.905444653,86.02406736,45001,1000,3,0
2191,46.20271159,6.131811639,0.446618909,45001,1000,3,1
11245,46.20272206,6.135828166,0.239120438,181,1000,2,1
5068,46.20280083,6.137977201,321.0533936,181,1000,2,0
8421,46.20282972,9.025279735,320.3865374,163,2957,2,0
8547,46.20288781,6.143974383,2.035700339,163,4682,2,1
5303,46.20294346,6.162281792,1.599482149,163,1000,2,1
11779,46.20301373,6.147897473,1.443664557,163,2130,2,1
7230,46.20301757,6.16088066,0.926465572,163,1000,2,1
6443,46.20303086,6.152548765,0.645701862,163,1000,2,1
4413,46.20309947,6.14674223,0.929198065,181,1000,2,1
189,46.20314987,6.155098558,1.236114665,162,2263,2,1
6790,46.20318582,6.166215147,2.119642677,34,1512,2,1
7492,46.20326612,6.14715291,4.479378018,162,1000,2,1
4584,46.20328822,6.187436918,168.2571722,181,1000,2,0
109,46.2033984,7.700610017,173.5453106,163,1000,2,0
8314,46.20344353,6.139879543,1.102202674,163,1000,2,1
2498,46.20344924,6.149791888,5.901942417,162,1000,2,1
1011,46.20357716,6.096714597,6.972016645,31,1000,2,1
9448,46.20361275,6.159415439,1.545997613,45014,1000,3,1
532,46.20361619,6.145511949,0.151363727,45014,1000,3,1
7769,46.20370373,6.14687041,0.324190059,45014,1000,3,1
5013,46.2037063,6.1439549,0.570444308,45014,1000,3,1
10389,46.20376505,6.149084697,321.1024772,20,1000,2,0
5135,46.20381859,9.036828651,132.8776208,20,1000,2,0
11901,46.20382018,7.841831498,189.153013,45014,1000,3,0
2979,46.20386726,6.140737584,0.203113177,45014,1000,3,1
9009,46.20388826,6.142564106,0.496958683,45016,1000,3,1
4110,46.2039575,6.147032832,4.362604898,45016,1000,3,1
6323,46.20403097,6.186266613,5.308068116,45016,1000,3,1
9690,46.20406676,6.138530023,2.174092432,45016,1000,3,1
7602,46.20411044,6.158082057,217.7119289,45016,1000,3,0
888,46.2041207,8.116012473,210.597241,45016,1000,3,0
12021,46.20412579,6.222065983,10.83063346,45016,1000,3,1
12802,46.20413105,6.124663756,5.156642533,45016,1000,3,1
9973,46.20415779,6.171038549,2.332802859,45016,1371,3,1
3279,46.20419903,6.150059189,2.860096316,45016,1000,3,1
957,46.20421722,6.124337731,2.004058449,45016,1000,3,1
6160,46.20427278,6.142360577,1.486785754,45016,1000,3,1
3,46.20433565,6.155731417,319.0855791,45016,1000,3,0
11542,46.20434948,9.025336971,0.585140669,45016,1000,3,1
5618,46.20438342,9.03059916,319.2431789,45014,1000,3,0
4013,46.20448726,6.159576279,1.008699573,45014,1000,3,1
5017,46.20452801,6.150504916,2.489875735,45014,1000,3,1
1956,46.20456703,6.128112959,2.175641851,45014,1000,3,1
2777,46.20457668,6.147678974,0.334567291,45014,1000,3,1
10441,46.20465018,6.144671026,7.38024187,45015,1000,3,1
4295,46.20472416,6.078298957,7.756005271,45014,1000,3,1
4145,46.20476086,6.148050378,4.216045547,45014,1000,3,1
1711,46.20480661,6.110134597,0.057681456,45011,1000,3,1
913,46.20481849,6.10961599,1.262100681,111,1000,2,1
954,46.20485266,6.120966284,5.044991024,111,1000,2,1
8112,46.20503342,6.075595945,136.7398381,174,1000,2,0
149,46.20518558,7.305326844,127.7684657,11,1000,2,0
7295,46.20535849,6.156277439,2.610860541,11,1000,2,1
4693,46.20536808,6.132797408,8.293508414,11,1000,2,1
1272,46.20537898,6.20738272,187.5568909,11,1000,2,0
9322,46.20542992,7.894122363,195.9269358,11,1000,2,0
589,46.20543209,6.132109097,3.883554173,174,1000,2,1
12650,46.20557106,6.097183729,2.465491949,174,1000,2,1
2698,46.20562015,6.075011081,3.847131533,174,1000,2,1
12197,46.20562814,6.109609165,128.4281081,174,1448,2,0
11612,46.20575949,7.264590881,122.554248,174,1000,2,0
7540,46.20584215,6.162434053,2.63681211,45016,1000,3,1
1295,46.20585033,6.138720634,7.391515172,45016,1000,3,1
3295,46.20589488,6.205194112,0.391846452,45015,1000,3,1
5738,46.20602329,6.208715759,266.9076915,174,1000,2,0
5141,46.20610867,8.609074295,272.2045441,174,1000,2,0
8026,46.20611473,6.161080017,0.065113366,174,1000,2,1
4263,46.20618429,6.161661498,319.8660464,174,1000,2,0
4246,46.20622729,9.038285962,318.5147221,174,1000,2,0
7156,46.2062672,6.173814249,4.590707979,174,1000,2,1
5400,46.20629165,6.132529027,1.390385092,174,1000,2,1
9210,46.20631875,6.145033032,6.936331123,174,1000,2,1
9275,46.20633297,6.207412955,90.36235476,174,1000,2,0
4317,46.20633917,7.020061135,97.74259503,174,1000,2,0
366,46.20636287,6.14104086,0.134045077,174,1000,2,1
7508,46.20637599,6.139835434,1.880493678,174,1000,2,1
7591,46.20642296,6.122923812,194.2911038,174,1000,2,0
3354,46.20642316,7.870225687,198.9280705,45017,1000,3,0
5789,46.20647779,6.08122257,6.323862063,93,1000,2,1
8647,46.20657186,6.138094351,0.779722403,50,1000,2,1
932,46.20663477,6.131082418,1.063397908,50,1103,2,1
4542,46.20664049,6.121519052,2.030119681,50,1000,2,1
2741,46.2066812,6.139776312,0.852820179,45014,1050,3,1
2009,46.20677822,6.147445302,0.607160151,45015,1135,3,1
2241,46.20691355,6.141986637,8.505501326,45015,1000,3,1
6203,46.206939,6.218478444,72.9822315,45015,1000,3,0
8870,46.20697457,6.87482342,81.38276599,45015,1000,3,0
7981,46.20699637,6.142930622,3.634010667,45015,1000,3,1
9071,46.2070122,6.110249183,1.194446048,45015,1000,3,1
2123,46.20703919,6.120991061,1.955589825,45018,1000,3,1
6769,46.20712933,6.103404247,11.74900957,1,1000,2,1
9352,46.20716969,6.209065621,8.433704305,45018,1000,3,1
11605,46.20721732,6.133219511,1.27953362,1,1000,2,1
6617,46.20721855,6.121712389,5.57065025,45015,1000,3,1
5984,46.20723449,6.07161433,7.871402322,45018,1000,3,1
9169,46.20736819,6.142403427,6.701634704,45015,1000,3,1
2412,46.20736974,6.202672676,0.534459717,45015,3089,3,1
4209,46.20743128,6.207478798,0.378912856,1,1000,2,1
1029,46.20745042,6.21088639,10.65992268,45018,1000,3,1
7849,46.20748211,6.115019407,1.687429979,45015,1000,3,1
9696,46.207519,6.099844029,5.135092933,45015,1674,3,1
2007,46.20766164,6.146024812,0.237716811,45015,1000,3,1
3145,46.20767712,6.148162595,0.62690232,45015,1000,3,1
4283,46.20771146,6.142524831,8.326801078,40,1000,2,1
5029,46.20780011,6.2174095,8.794103709,101,2919,2,1
1935,46.20787903,6.138322264,0.870295862,101,3053,2,1
5840,46.20788799,6.146149018,3.520621725,101,1000,2,1
6798,46.20803368,6.114487637,1.090646561,45018,1000,3,1
1221,46.20809438,6.124295872,2.522935859,45018,1000,3,1
5637,46.20814947,6.146985113,0.668652131,45014,1000,3,1
5780,46.20817044,6.140971816,1.569225016,51,1000,2,1
8682,46.20818719,6.126859446,2.024505793,45014,1000,3,1
4025,46.20819047,6.145066264,1.103895387,45014,1000,3,1
6941,46.20823816,6.135138807,125.8175199,45014,1000,3,0
1941,46.20827243,7.266642947,117.8810144,45014,1000,3,0
12716,46.20828443,6.206513516,6.497190654,45014,1000,3,1
2061,46.20830598,6.14808288,2.060622387,45014,1000,3,1
103,46.20833541,6.129551281,0.397662591,45014,1000,3,1
2689,46.20849377,6.133124079,1.336971775,45015,1412,3,1
34,46.20859625,6.145147323,0.958304342,45015,1000,3,1
2529,46.20862308,6.136529127,0.863061708,50,1000,2,1
4697,46.20864941,6.144290783,0.32269294,50,1000,2,1
5602,46.20874562,6.147191253,2.671786956,20,1000,2,1
3285,46.20883692,6.123163467,1.380214249,20,1000,2,1
7529,46.20893596,6.135575642,10.86463314,50,1000,2,1
7021,46.20896045,6.233283632,1.904943401,45014,1000,3,1
1448,46.20897406,6.21615207,8.004701434,45014,1000,3,1
2881,46.20907081,6.144164124,136.2662637,45015,1000,3,0
1749,46.20907585,7.369636075,136.3471498,45015,1000,3,0
3610,46.20914343,6.1434367,80.13956059,45014,1000,3,0
962,46.20922361,6.864149079,79.56916703,50,1000,2,0
7500,46.20922919,6.148566368,0.116693594,40,1000,2,1
5226,46.20924118,6.149615751,0.886445401,45014,1000,3,1
12305,46.20932077,6.141644149,0.376002127,104,1000,2,1
10767,46.20936858,6.145025283,0.246409097,104,1000,2,1
3397,46.20937014,6.142809273,0.031871973,106,1000,2,1
7853,46.20939385,6.142523612,0.38464663,45018,1000,3,1
7242,46.20944253,6.145982484,0.765209426,45012,1000,3,1
5228,46.20946245,6.139100819,0.040362688,45012,1000,3,1
7855,46.20948461,6.13946314,0.724875874,45012,1000,3,1
9916,46.20950833,6.132944217,0.740516551,45017,1000,3,1
12232,46.2095762,6.1396035,2.830178259,45017,1000,3,1
2239,46.20961318,6.114151122,2.371764014,45014,1000,3,1
3491,46.20964562,6.135480884,97.24425069,45014,1000,3,0
2106,46.20966582,7.010019441,98.14096352,45014,1000,3,0
12287,46.20980411,6.127416563,1.145572543,45014,1000,3,1
3485,46.2098064,6.137718944,1.164277214,45014,1000,3,1
857,46.20981867,6.148189533,3.001883185,45014,1000,3,1
5319,46.20992954,6.121193174,1.515833187,45015,1000,3,1
12386,46.20996193,6.134825351,1.107850588,51,1000,2,1
69,46.2101036,6.144787495,0.534539727,45014,1000,3,1
4984,46.21013162,6.149594646,0.798378278,112,1000,2,1
854,46.21015733,6.142414703,0.743454545,45014,1000,3,1
11240,46.21019795,6.149100629,2.481415952,45014,1000,3,1
7791,46.21021062,6.126784722,1.083409154,103,1000,2,1
2159,46.21031447,6.136527508,0.775033906,103,1000,2,1
4260,46.21050262,6.143495044,13.73446077,45014,1000,3,1
2631,46.2105558,6.019978082,13.92147787,45014,1000,3,1
9825,46.21062088,6.145176924,0.213331064,45017,1000,3,1
8345,46.21073279,6.147092227,0.305531348,45014,1000,3,1
1510,46.21074629,6.144344551,0.391884596,45014,1000,3,1
7267,46.21077766,6.147868715,321.6120367,1,1000,2,0
4074,46.21077996,9.040195249,133.7173839,3,1000,2,0
11880,46.21079769,7.837645925,191.8694342,45014,1000,3,0
10356,46.21095688,6.112122655,0.067880796,45014,1000,3,1
4628,46.2109857,6.111512861,132.5211172,45014,1000,3,0
1728,46.21107527,7.303303898,128.2663875,45018,1000,3,0
4348,46.21120432,6.149776569,1.988108925,45014,1000,3,1
12168,46.21147554,6.13189911,0.184404699,1,1000,2,1
8520,46.21153071,6.133556593,1.24916261,1,1000,2,1
12266,46.21162409,6.144790199,0.206012353,1,1000,2,1
7218,46.2116813,6.146642039,0.089966761,31,1000,2,1
6819,46.21188826,6.145859553,159.2848419,20,1000,2,0
6462,46.21192681,7.57834255,64.9000269,45014,1000,3,1
6176,46.21225118,6.994682675,98.135412,45014,1000,3,0
10131,46.21226152,6.112129712,4.104059746,51,1000,2,1
4685,46.21227551,6.149038405,3.162034658,51,1000,2,1
1754,46.21240578,6.120601839,191.9250128,45014,1000,3,0
12734,46.21244788,7.846624946,191.3502676,45014,1000,3,0
2475,46.21249302,6.125770647,2.71925145,45014,1000,3,1
10205,46.212496,6.150225463,2.124836494,31,1000,2,1
8814,46.21271705,6.131117613,96.82761274,20,1000,2,0
2602,46.2127472,7.001909254,99.40581384,20,1000,2,0
4734,46.21276989,6.107931293,1.391662115,20,1000,2,1
2248,46.21303372,6.120444062,5.877988097,50,1000,2,1
1326,46.21307206,6.173306065,2.706626753,45018,1000,3,1
179,46.21318335,6.148965037,2.644235147,45018,1000,3,1
6909,46.21322771,6.172745174,2.728243401,1,1000,2,1
11370,46.21333666,6.148209731,2.052331828,45018,1000,3,1
4231,46.21342098,6.129752858,2.340049918,51,1000,2,1
3735,46.21352816,6.150797163,0.363529917,51,1000,2,1
7061,46.21378781,6.147538068,2.406768343,45015,3033,3,1
573,46.21384398,6.125893553,0.419281074,45015,1000,3,1
12046,46.21387879,6.129664079,1.459570058,45015,1000,3,1
2067,46.21399429,6.142789805,0.84050151,45015,1000,3,1
4643,46.21409618,6.135231672,0.794037788,45015,1000,3,1
5204,46.21409746,6.142372626,1.037541158,45015,1000,3,1
7167,46.2141143,6.151703443,0.591099262,45015,1000,3,1
4368,46.2141885,6.146388071,12.07430267,45015,1000,3,1
4543,46.21442227,6.037801507,10.57633625,45018,1000,3,1
10486,46.21442929,6.132916784,1.628473589,45018,1000,3,1
1055,46.21443882,6.118271572,1.549236714,45018,1000,3,1
1810,46.21445488,6.104338961,3.353450597,45018,1000,3,1
10824,46.21445657,6.134497267,4.918849922,45018,1000,3,1
4757,46.21457545,6.090261145,6.291252828,45018,1000,3,1
7437,46.21484144,6.146839122,4.068542548,45018,1000,3,1
2441,46.21493847,6.110249967,2.193277087,45018,1000,3,1
1822,46.21498,6.129974539,0.268895697,45018,1000,3,1
5096,46.21512292,6.127560481,0.403547965,45014,1000,3,1
6865,46.21513468,6.123931306,3.428458657,51,1000,2,1
102,46.21514013,6.093098437,1.337866978,51,1000,2,1
7475,46.21528394,6.08106756,4.259506724,3,1000,2,1
8137,46.21548635,6.119373695,4.273718073,45018,1000,3,1
5744,46.21572326,6.080939947,103.3235758,45018,1000,3,0
5059,46.21596333,7.010151158,95.705071,45018,1000,3,0
11275,46.21603194,6.149454779,2.044991963,45018,1000,3,1
12115,46.21603627,6.131063725,5.232373822,45018,1000,3,1
10549,46.21620282,6.178119302,0.34004093,45018,1000,3,1
11685,46.21623694,6.181177175,183.1320278,45018,1000,3,0
12521,46.21638121,7.828123062,193.2191133,45018,1000,3,0
7309,46.21641322,6.09046183,0.922373216,31,1000,2,1
3339,46.21671875,6.082172293,134.9996002,3,1000,2,0
2047,46.21680574,7.296252862,161.3559709,45018,1000,3,0
10792,46.21689929,8.747361968,294.3068208,45015,1000,3,0
8176,46.21693871,6.100597141,4.541038933,45018,1000,3,1
837,46.21697468,6.14143567,288.8586972,45014,1000,3,0
9257,46.21721839,8.739204333,288.079712,45014,1000,3,0
1559,46.21723493,6.14844124,189.7371016,45014,1000,3,0
2893,46.21747375,7.854787973,197.1251691,45014,1000,3,0
4040,46.21795824,6.081998802,4.915850077,45014,1000,3,1
7266,46.2179952,6.126208088,7.817266516,45014,1000,3,1
5594,46.21804642,6.05590574,6.443034597,45018,1000,3,1
1651,46.21830063,6.113848791,2.630164308,23,1000,2,1
5309,46.21831492,6.137502423,0.110998243,23,1000,2,1
6599,46.21837139,6.138499073,2.97063181,32,1000,2,1
2454,46.2184743,6.111783736,3.316213238,45016,1000,2,1
9117,46.21847913,6.141607157,135.7940902,45016,1000,2,0
8022,46.21894859,7.362832661,138.9071621,45016,1000,2,0
7208,46.21903558,6.113610543,2.254072288,30,1000,2,1
7801,46.21903785,6.133881902,1.68178708,30,1000,2,1
9107,46.21908574,6.149006502,2.916319072,1,1000,2,1
10558,46.21931381,6.122780395,3.982906114,45015,1000,2,1
6278,46.21955627,6.086962071,2.607296501,45015,1000,2,1
4417,46.21957891,6.063514101,139.7192103,45015,1000,2,0
6316,46.21965804,7.320039144,139.7527791,45015,1000,2,0
3299,46.21972818,6.063212209,8.978713794,45015,1000,2,1
3850,46.21983767,6.143959649,13.28995601,45015,1000,2,1
8423,46.2198698,6.024440207,18.7146454,45015,1000,2,1
11495,46.21988298,6.192745056,6.042931263,45014,1000,2,1
1144,46.22029558,6.138401218,1.097028204,45014,1000,2,1
12051,46.22037043,6.128535687,3.518221563,50,1000,2,1
2706,46.22040356,6.096895578,3.569629142,45015,1000,2,1
6858,46.22056472,6.128997624,3.700216015,45015,1000,2,1
3574,46.22072248,6.095721151,1.801272044,45015,1000,2,1
2721,46.22086908,6.111919724,278.8231808,45015,1000,2,0
4866,46.22088128,8.619436832,280.6956245,45014,1000,2,0
1990,46.22094877,6.095080434,139.9642928,45014,1000,2,0
6497,46.22108305,7.353809553,134.0973827,45014,1000,2,0
8867,46.2211507,6.147842819,6.131024126,45016,1000,3,1
7087,46.22120107,6.202980421,7.491739816,31,2070,2,1
2296,46.22120801,6.135605587,0.894961812,45018,1000,3,1
283,46.22123767,6.143654117,7.790355519,45015,1000,3,1
3052,46.22130273,6.073593797,3.87386292,45015,1000,3,1
7671,46.22143981,6.108432017,1.59100119,1,1000,2,1
2674,46.22151758,6.122740025,1.801403401,1,1000,2,1
9670,46.22160633,6.138940195,12.59236593,45015,10383,3,1
7363,46.22162115,6.252186061,14.49650692,45015,1000,3,1
12510,46.22167774,6.121815854,324.7582003,45015,1000,3,0
9550,46.2217521,9.042436515,327.4522949,45015,1000,3,0
6433,46.22178831,6.097587279,4.395775332,45014,1000,3,1
11785,46.22186425,6.137119364,0.734986901,45014,1000,3,1
3360,46.2218953,6.143729188,129.3176991,45014,1000,3,0
2363,46.22191004,7.306711196,0.490443771,45014,1000,3,1
7056,46.22209368,7.302304292,136.5356309,45014,1000,3,0
8795,46.22235625,6.074409891,329.8657243,45014,1000,3,0
11734,46.22235784,9.04096362,324.8535461,45014,1000,3,0
3071,46.22263118,6.119485505,135.4215143,45014,1000,3,0
8896,46.22267058,7.337360441,136.5576619,45014,1000,3,0
2370,46.22277221,6.109267887,5.645805255,45016,1000,3,1
3838,46.22280153,6.058493949,200.0719488,45016,1000,3,0
9230,46.22287813,7.857784211,0.102918533,45016,1000,3,1
6178,46.22307039,7.856878449,196.0766742,45017,1000,3,0
9489,46.22330536,6.093518569,134.2807847,222,1000,2,0
11538,46.22335164,7.301134677,137.9293861,46001,1000,3,0
12101,46.22349434,6.060705915,9.661206804,45011,1000,3,1
12746,46.22355898,6.147591212,322.1578274,45015,1000,3,0
2184,46.22366163,9.044826157,331.6648323,12103,1000,2,0
2278,46.22401509,6.062092682,145.397257,12103,1415,2,0
8337,46.22405354,7.369681628,165.7041779,12103,1000,2,0
6897,46.22410524,8.859895101,296.6738952,287,1000,2,0
7709,46.22419145,6.191842663,127.895663,45018,1000,3,0
4355,46.22441986,7.342035971,134.4762129,45018,1000,3,0
7968,46.22448483,6.132662336,1.873716756,45018,1000,3,1
5047,46.22450762,6.14951306,135.069754,45018,1000,3,0
9993,46.2245358,7.36422454,48.93526016,11101,1569,2,1
11380,46.22455433,6.924139173,47.85726006,45017,1236,3,1
3861,46.22457389,7.354529852,139.3396045,45015,1000,3,0
6832,46.22464081,6.101418685,139.2300629,45015,1000,3,0
11723,46.22464511,7.353544723,138.6643308,45015,1000,3,0
7235,46.2249079,6.106506464,5.814617869,45015,1000,3,1
5409,46.2249174,6.05421435,3.05825169,1,1000,3,1
8205,46.22508045,6.08171739,11.25084885,71,1000,2,1
2097,46.22532484,6.182898413,12.0013543,271,1000,2,1
342,46.22543995,6.074967702,136.5648627,277,1000,2,0
6931,46.22557598,7.303125011,136.3051508,271,1000,2,0
2626,46.22586402,6.077303373,142.6218264,271,1000,2,0
9590,46.22609809,7.359932251,137.9171818,271,1000,2,0
9962,46.22644736,6.119613285,2.298595316,273,1000,2,1
6842,46.22667803,6.140283777,127.2119524,45017,1000,3,0
9745,46.22670315,7.28432835,117.4020686,46001,1000,3,0
5112,46.2268217,6.228506188,124.1642563,45019,1000,3,0
8664,46.22694127,7.345142165,141.5209284,45025,1000,3,0
3490,46.22699254,6.07241388,133.7353677,45025,1000,3,0
6519,46.22700497,7.275124936,132.3704735,303,1000,2,0
9706,46.22705048,6.084688669,140.2323934,45017,1000,3,0
1719,46.22707678,7.345828881,127.6965442,46001,1000,3,0
238,46.22716794,6.197426273,131.2650232,212,1000,2,0
4124,46.22722479,7.377920987,139.4295909,212,1000,2,0
2508,46.22728127,6.124000552,1.363228338,212,1000,2,1
5340,46.22751334,6.136258188,6.365622506,212,1000,2,1
41,46.22756703,6.079010794,338.5300671,212,1000,2,0
11079,46.2277439,9.123484824,195.9931825,45013,1000,3,0
7456,46.22790686,7.360875796,0.21624921,6000,1000,2,1
8177,46.22795047,7.358931501,139.5253896,6000,1000,2,0
11338,46.227984,6.104149527,329.6767079,6000,1000,2,0
4418,46.22801213,9.06900339,116.3654162,304,1000,2,0
8747,46.22804938,8.022504061,75.25313982,304,1000,2,0
1814,46.22813818,7.345736321,75.32392007,45019,1000,3,0
7761,46.22818103,8.023140608,72.94297046,283,1000,2,0
1557,46.22825289,7.367148718,140.661934,2,1000,2,0
2,46.22829317,6.102145555,3.132540789,23,1000,2,1
5734,46.22836096,6.073974019,6.751466095,2,1000,2,1
10089,46.22852989,6.13469118,6.790901629,2,1000,2,1
5280,46.2285546,6.07361914,147.3606767,304,1000,2,0
7451,46.22858362,7.398865543,191.9925678,214,1000,2,0
1735,46.22864066,9.125496186,331.7352362,264,1000,2,0
2037,46.22864256,6.142129532,0.436690008,306,1000,2,1
11189,46.22879553,6.146053834,136.175823,45019,1000,3,0
8617,46.22883084,7.370712431,143.1805094,306,1000,2,0
7833,46.22897426,6.083059183,141.4667941,306,25703,2,0
9051,46.2290093,7.355300628,39.44116246,303,1000,2,1
10018,46.22915033,7.00059776,95.4241087,306,9544,2,0
351,46.22916781,6.142428133,140.460323,45025,1000,3,0
2666,46.22926052,7.405618162,192.062277,45025,1000,3,0
7880,46.22955601,9.132875691,340.6652983,45025,1000,3,0
4024,46.22956271,6.06919906,162.3904845,45025,1000,3,0
9595,46.22957157,7.529611773,11.41224466,45025,1000,3,1
12023,46.22976868,7.426979177,144.6179621,264,1000,2,0
3622,46.22997225,6.126398614,2.098963939,264,1000,2,1
8024,46.23001214,6.10752222,0.036736035,264,1000,2,1
10098,46.2301164,6.107208532,0.089494735,46001,1000,3,1
4747,46.2301429,6.106404118,334.4875,303,1000,2,0
8512,46.23014457,9.114522475,196.2509279,45025,1000,3,0
8216,46.23019232,7.349595479,135.8164561,45017,1000,3,0
5985,46.23021774,6.128168745,7.075240245,45023,1000,3,1
1656,46.23028882,6.06453962,339.0683346,45016,1000,3,0
6838,46.23034343,9.113854412,339.1023913,45016,1000,3,0
1195,46.23060899,6.064233352,4.800332859,45016,1000,3,1
232,46.23061353,6.107403782,138.9569623,45013,1000,3,0
1604,46.23074676,7.35707376,138.8941154,45017,1000,3,0
9226,46.23082713,6.107968973,0.055118505,45017,1000,3,1
12549,46.23089589,6.108459927,0.066670675,45017,1000,3,1
11626,46.23097487,6.109054345,138.1406313,310,3204,2,0
9088,46.23103032,7.351382888,136.7197199,310,4684,2,0
11154,46.23114266,6.121832912,1.559774795,310,3081,2,1
12263,46.23114909,6.107805522,3.589585649,310,1000,2,1
7520,46.23118674,6.075523625,3.69038941,297,1000,2,1
7065,46.23118676,6.108712094,0.139788511,297,1000,2,1
10307,46.23121956,6.10996882,0.069182433,225,2580,2,1
511,46.23124487,6.110590483,3.431152049,234,3818,2,1
668,46.23132747,6.079733501,142.4069496,225,1000,2,0
1599,46.23144182,7.360429962,130.2723847,45019,1000,3,0
8940,46.23148184,6.188862261,14.93902976,45025,1000,3,1
5595,46.23154286,6.054512352,6.019689633,45025,1000,3,1
8565,46.23166285,6.10864859,139.0965619,45019,1000,3,0
3291,46.23172908,7.359574022,1.93144389,45017,1000,3,1
12409,46.231839,7.376943572,140.7156528,45017,1000,3,0
7751,46.23184886,6.111457304,139.25263,45017,1000,3,0
